"","comid","FlowMetric","hydro.endpoint","MedDelta"
"6263",20332998,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.898281385
"6264",20332998,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.408694888
"6265",20333002,"ds_mag_50","DS_Mag_50",2.160740759
"6266",20333002,"fa_mag","FA_Mag",27.2146861
"6267",20333002,"peak_10","Peak_10",499.1843953
"6268",20333002,"peak_2","Peak_2",40.36871112
"6269",20333002,"peak_5","Peak_5",198.3373791
"6270",20333002,"q99","Q99",-4.110569678
"6271",20333002,"sp_mag","SP_Mag",123.1240713
"6272",20333002,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.647148735
"6273",20333002,"wet_bfl_mag_50","Wet_BFL_Mag_50",6.666137612
"6274",20333004,"ds_mag_50","DS_Mag_50",2.208307359
"6275",20333004,"fa_mag","FA_Mag",23.91131473
"6276",20333004,"peak_10","Peak_10",-20.67835058
"6277",20333004,"peak_2","Peak_2",142.0411044
"6278",20333004,"peak_5","Peak_5",157.26223
"6279",20333004,"q99","Q99",65.53852171
"6280",20333004,"sp_mag","SP_Mag",106.945011
"6281",20333004,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.777244838
"6282",20333004,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.782768898
"6283",20333018,"ds_mag_50","DS_Mag_50",1.154570346
"6284",20333018,"fa_mag","FA_Mag",7.408432754
"6285",20333018,"peak_10","Peak_10",20.95464236
"6286",20333018,"peak_2","Peak_2",-80.90499118
"6287",20333018,"peak_5","Peak_5",-13.24801728
"6288",20333018,"q99","Q99",1.504666108
"6289",20333018,"sp_mag","SP_Mag",29.41192158
"6290",20333018,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.144902564
"6291",20333018,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.972934149
"6292",20333030,"ds_mag_50","DS_Mag_50",1.640851482
"6293",20333030,"fa_mag","FA_Mag",15.84695152
"6294",20333030,"peak_10","Peak_10",61.75558218
"6295",20333030,"peak_2","Peak_2",3.605717449
"6296",20333030,"peak_5","Peak_5",63.87629887
"6297",20333030,"q99","Q99",3.587908797
"6298",20333030,"sp_mag","SP_Mag",92.67553247
"6299",20333030,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.534588228
"6300",20333030,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.457100899
"6301",20333036,"ds_mag_50","DS_Mag_50",0.298186064
"6302",20333036,"fa_mag","FA_Mag",5.802110146
"6303",20333036,"peak_10","Peak_10",-103.2523605
"6304",20333036,"peak_2","Peak_2",-21.60948568
"6305",20333036,"peak_5","Peak_5",-105.5617841
"6306",20333036,"q99","Q99",-19.19039015
"6307",20333036,"sp_mag","SP_Mag",36.91983467
"6308",20333036,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.029610007
"6309",20333036,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.641602564
"6310",20333038,"ds_mag_50","DS_Mag_50",0.258642441
"6311",20333038,"fa_mag","FA_Mag",29.43106513
"6312",20333038,"peak_10","Peak_10",33.74967239
"6313",20333038,"peak_2","Peak_2",168.965018
"6314",20333038,"peak_5","Peak_5",181.4231401
"6315",20333038,"q99","Q99",77.5948546
"6316",20333038,"sp_mag","SP_Mag",113.460654
"6317",20333038,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.906616683
"6318",20333038,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.932251665
"6319",20333040,"ds_mag_50","DS_Mag_50",1.366581502
"6320",20333040,"fa_mag","FA_Mag",16.69159224
"6321",20333040,"peak_10","Peak_10",58.09700609
"6322",20333040,"peak_2","Peak_2",-0.965391775
"6323",20333040,"peak_5","Peak_5",53.36599784
"6324",20333040,"q99","Q99",5.035982524
"6325",20333040,"sp_mag","SP_Mag",92.15143107
"6326",20333040,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.484514602
"6327",20333040,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.295588162
"6328",20333044,"ds_mag_50","DS_Mag_50",0.100338994
"6329",20333044,"fa_mag","FA_Mag",4.586258831
"6330",20333044,"peak_10","Peak_10",-151.5049124
"6331",20333044,"peak_2","Peak_2",-45.68301465
"6332",20333044,"peak_5","Peak_5",-108.5786162
"6333",20333044,"q99","Q99",-24.05147568
"6334",20333044,"sp_mag","SP_Mag",33.28237862
"6335",20333044,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.464067694
"6336",20333044,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.610641858
"6337",20333046,"ds_mag_50","DS_Mag_50",0.044392025
"6338",20333046,"fa_mag","FA_Mag",3.6422077
"6339",20333046,"peak_10","Peak_10",-162.7924467
"6340",20333046,"peak_2","Peak_2",-42.1505671
"6341",20333046,"peak_5","Peak_5",-96.78327366
"6342",20333046,"q99","Q99",-22.87586142
"6343",20333046,"sp_mag","SP_Mag",42.22563453
"6344",20333046,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.087935748
"6345",20333046,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.977167416
"6346",20333052,"ds_mag_50","DS_Mag_50",2.667949634
"6347",20333052,"fa_mag","FA_Mag",52.15872529
"6348",20333052,"peak_10","Peak_10",-259.8994844
"6349",20333052,"peak_2","Peak_2",79.95871816
"6350",20333052,"peak_5","Peak_5",8.273556077
"6351",20333052,"q99","Q99",-651.8284021
"6352",20333052,"sp_mag","SP_Mag",107.2136252
"6353",20333052,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.445291076
"6354",20333052,"wet_bfl_mag_50","Wet_BFL_Mag_50",-5.863817849
"6355",20333064,"ds_mag_50","DS_Mag_50",0.39162962
"6356",20333064,"fa_mag","FA_Mag",13.6171521
"6357",20333064,"peak_10","Peak_10",3.816012221
"6358",20333064,"peak_2","Peak_2",-16.11496287
"6359",20333064,"peak_5","Peak_5",41.92052757
"6360",20333064,"q99","Q99",-1.146555684
"6361",20333064,"sp_mag","SP_Mag",58.5333355
"6362",20333064,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.219615218
"6363",20333064,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.782989427
"6364",20333070,"ds_mag_50","DS_Mag_50",3.159726107
"6365",20333070,"fa_mag","FA_Mag",54.76366336
"6366",20333070,"peak_10","Peak_10",-343.5496751
"6367",20333070,"peak_2","Peak_2",47.44777527
"6368",20333070,"peak_5","Peak_5",-34.79355944
"6369",20333070,"q99","Q99",-659.6004328
"6370",20333070,"sp_mag","SP_Mag",87.35362521
"6371",20333070,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.688267915
"6372",20333070,"wet_bfl_mag_50","Wet_BFL_Mag_50",-6.045075092
"6373",20333072,"ds_mag_50","DS_Mag_50",0.652900516
"6374",20333072,"fa_mag","FA_Mag",17.58890455
"6375",20333072,"peak_10","Peak_10",29.1222317
"6376",20333072,"peak_2","Peak_2",100.5569939
"6377",20333072,"peak_5","Peak_5",104.0823538
"6378",20333072,"q99","Q99",45.78309329
"6379",20333072,"sp_mag","SP_Mag",124.7982431
"6380",20333072,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.210769897
"6381",20333072,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.581297286
"6382",20333078,"ds_mag_50","DS_Mag_50",-0.165459374
"6383",20333078,"fa_mag","FA_Mag",3.276061776
"6384",20333078,"peak_10","Peak_10",-233.0910086
"6385",20333078,"peak_2","Peak_2",-49.26777639
"6386",20333078,"peak_5","Peak_5",-150.9343741
"6387",20333078,"q99","Q99",-32.13422896
"6388",20333078,"sp_mag","SP_Mag",28.87738095
"6389",20333078,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.146336846
"6390",20333078,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.048054029
"6391",20333084,"ds_mag_50","DS_Mag_50",1.209379121
"6392",20333084,"fa_mag","FA_Mag",15.2237223
"6393",20333084,"peak_10","Peak_10",63.45983223
"6394",20333084,"peak_2","Peak_2",7.92711322
"6395",20333084,"peak_5","Peak_5",52.3971044
"6396",20333084,"q99","Q99",10.19199826
"6397",20333084,"sp_mag","SP_Mag",82.06693407
"6398",20333084,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.521021462
"6399",20333084,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.402332501
"6400",20333092,"ds_mag_50","DS_Mag_50",0.346472194
"6401",20333092,"fa_mag","FA_Mag",7.418158646
"6402",20333092,"peak_10","Peak_10",82.73856364
"6403",20333092,"peak_2","Peak_2",-71.59516234
"6404",20333092,"peak_5","Peak_5",32.42058105
"6405",20333092,"q99","Q99",3.159198987
"6406",20333092,"sp_mag","SP_Mag",23.68410223
"6407",20333092,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.841856527
"6408",20333092,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.814608225
"6409",20333094,"ds_mag_50","DS_Mag_50",0.333465784
"6410",20333094,"fa_mag","FA_Mag",7.289779201
"6411",20333094,"peak_10","Peak_10",59.46519817
"6412",20333094,"peak_2","Peak_2",-92.71510123
"6413",20333094,"peak_5","Peak_5",27.87972554
"6414",20333094,"q99","Q99",3.08433155
"6415",20333094,"sp_mag","SP_Mag",18.2535338
"6416",20333094,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.944011472
"6417",20333094,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.635598402
"6418",20333096,"ds_mag_50","DS_Mag_50",0.389883949
"6419",20333096,"fa_mag","FA_Mag",7.022991362
"6420",20333096,"peak_10","Peak_10",57.02442288
"6421",20333096,"peak_2","Peak_2",-101.4772751
"6422",20333096,"peak_5","Peak_5",17.34143976
"6423",20333096,"q99","Q99",2.829974246
"6424",20333096,"sp_mag","SP_Mag",19.01600866
"6425",20333096,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.849619297
"6426",20333096,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.814626041
"6427",20333100,"ds_mag_50","DS_Mag_50",0.660572011
"6428",20333100,"fa_mag","FA_Mag",17.41675878
"6429",20333100,"peak_10","Peak_10",59.04042151
"6430",20333100,"peak_2","Peak_2",10.45632334
"6431",20333100,"peak_5","Peak_5",48.11349567
"6432",20333100,"q99","Q99",11.30607742
"6433",20333100,"sp_mag","SP_Mag",67.68106011
"6434",20333100,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.209919064
"6435",20333100,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.973484515
"6436",20333102,"ds_mag_50","DS_Mag_50",0.392568265
"6437",20333102,"fa_mag","FA_Mag",7.292585053
"6438",20333102,"peak_10","Peak_10",49.59549118
"6439",20333102,"peak_2","Peak_2",-101.288288
"6440",20333102,"peak_5","Peak_5",11.08151485
"6441",20333102,"q99","Q99",2.611092404
"6442",20333102,"sp_mag","SP_Mag",16.70174409
"6443",20333102,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.860410856
"6444",20333102,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.767677406
"6445",20333108,"ds_mag_50","DS_Mag_50",0.597622211
"6446",20333108,"fa_mag","FA_Mag",17.1741947
"6447",20333108,"peak_10","Peak_10",62.8372347
"6448",20333108,"peak_2","Peak_2",11.30815984
"6449",20333108,"peak_5","Peak_5",52.6852376
"6450",20333108,"q99","Q99",11.08379991
"6451",20333108,"sp_mag","SP_Mag",67.0892286
"6452",20333108,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.2157836
"6453",20333108,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.24128355
"6454",20333112,"ds_mag_50","DS_Mag_50",0.326420579
"6455",20333112,"fa_mag","FA_Mag",13.45231181
"6456",20333112,"peak_10","Peak_10",11.93743666
"6457",20333112,"peak_2","Peak_2",-23.73291409
"6458",20333112,"peak_5","Peak_5",47.83501232
"6459",20333112,"q99","Q99",9.576652942
"6460",20333112,"sp_mag","SP_Mag",55.16000633
"6461",20333112,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.072197669
"6462",20333112,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.098081835
"6463",20333118,"ds_mag_50","DS_Mag_50",0.974333167
"6464",20333118,"fa_mag","FA_Mag",31.95221846
"6465",20333118,"peak_10","Peak_10",1376.03084
"6466",20333118,"peak_2","Peak_2",220.926509
"6467",20333118,"peak_5","Peak_5",725.4527746
"6468",20333118,"q99","Q99",24.74112053
"6469",20333118,"sp_mag","SP_Mag",88.40515867
"6470",20333118,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.85230293
"6471",20333118,"wet_bfl_mag_50","Wet_BFL_Mag_50",8.078175907
"6472",20333126,"ds_mag_50","DS_Mag_50",0.4299498
"6473",20333126,"fa_mag","FA_Mag",16.28648127
"6474",20333126,"peak_10","Peak_10",39.94579241
"6475",20333126,"peak_2","Peak_2",14.10047303
"6476",20333126,"peak_5","Peak_5",87.3021029
"6477",20333126,"q99","Q99",12.94480017
"6478",20333126,"sp_mag","SP_Mag",64.08109158
"6479",20333126,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.919504878
"6480",20333126,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.762655178
"6481",20333128,"ds_mag_50","DS_Mag_50",0.152041958
"6482",20333128,"fa_mag","FA_Mag",-2.195920831
"6483",20333128,"peak_10","Peak_10",-663.0942346
"6484",20333128,"peak_2","Peak_2",-403.7090934
"6485",20333128,"peak_5","Peak_5",-733.189591
"6486",20333128,"q99","Q99",-311.1024542
"6487",20333128,"sp_mag","SP_Mag",-17.12063986
"6488",20333128,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.22732977
"6489",20333128,"wet_bfl_mag_50","Wet_BFL_Mag_50",-3.15831302
"6490",20333132,"ds_mag_50","DS_Mag_50",0.386083999
"6491",20333132,"fa_mag","FA_Mag",7.104462103
"6492",20333132,"peak_10","Peak_10",89.1054023
"6493",20333132,"peak_2","Peak_2",-107.3917642
"6494",20333132,"peak_5","Peak_5",20.37314153
"6495",20333132,"q99","Q99",3.009507285
"6496",20333132,"sp_mag","SP_Mag",21.52421628
"6497",20333132,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.2872002
"6498",20333132,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.389924076
"6499",20333134,"ds_mag_50","DS_Mag_50",0.399156926
"6500",20333134,"fa_mag","FA_Mag",7.422037514
"6501",20333134,"peak_10","Peak_10",60.55615924
"6502",20333134,"peak_2","Peak_2",-95.81213303
"6503",20333134,"peak_5","Peak_5",18.34428758
"6504",20333134,"q99","Q99",3.092399633
"6505",20333134,"sp_mag","SP_Mag",26.21171462
"6506",20333134,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.073921495
"6507",20333134,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.493502997
"6508",20333138,"ds_mag_50","DS_Mag_50",-0.275903596
"6509",20333138,"fa_mag","FA_Mag",0.568451968
"6510",20333138,"peak_10","Peak_10",-479.0567571
"6511",20333138,"peak_2","Peak_2",-118.5050684
"6512",20333138,"peak_5","Peak_5",-290.9581978
"6513",20333138,"q99","Q99",-134.9185383
"6514",20333138,"sp_mag","SP_Mag",2.844191808
"6515",20333138,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.517290393
"6516",20333138,"wet_bfl_mag_50","Wet_BFL_Mag_50",-1.668924825
"6517",20333140,"ds_mag_50","DS_Mag_50",0.384342158
"6518",20333140,"fa_mag","FA_Mag",17.1327087
"6519",20333140,"peak_10","Peak_10",22.15986107
"6520",20333140,"peak_2","Peak_2",-63.23347453
"6521",20333140,"peak_5","Peak_5",19.83809074
"6522",20333140,"q99","Q99",12.81757779
"6523",20333140,"sp_mag","SP_Mag",61.31176923
"6524",20333140,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.548902165
"6525",20333140,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.776181069
"6526",20333146,"ds_mag_50","DS_Mag_50",-0.25195979
"6527",20333146,"fa_mag","FA_Mag",-0.491367849
"6528",20333146,"peak_10","Peak_10",-443.2401955
"6529",20333146,"peak_2","Peak_2",-131.9935193
"6530",20333146,"peak_5","Peak_5",-292.3098703
"6531",20333146,"q99","Q99",-147.6427555
"6532",20333146,"sp_mag","SP_Mag",1.905123543
"6533",20333146,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.511655112
"6534",20333146,"wet_bfl_mag_50","Wet_BFL_Mag_50",-1.908237013
"6535",20333148,"ds_mag_50","DS_Mag_50",0.160213203
"6536",20333148,"fa_mag","FA_Mag",-2.503344857
"6537",20333148,"peak_10","Peak_10",-718.400523
"6538",20333148,"peak_2","Peak_2",-459.7388245
"6539",20333148,"peak_5","Peak_5",-793.2647211
"6540",20333148,"q99","Q99",-324.9251124
"6541",20333148,"sp_mag","SP_Mag",-21.48303114
"6542",20333148,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.326813503
"6543",20333148,"wet_bfl_mag_50","Wet_BFL_Mag_50",-3.603585082
"6544",20333152,"ds_mag_50","DS_Mag_50",0.131158425
"6545",20333152,"fa_mag","FA_Mag",-1.009444919
"6546",20333152,"peak_10","Peak_10",-676.2663485
"6547",20333152,"peak_2","Peak_2",-458.709822
"6548",20333152,"peak_5","Peak_5",-755.591617
"6549",20333152,"q99","Q99",-304.715691
"6550",20333152,"sp_mag","SP_Mag",-22.36802614
"6551",20333152,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.422434965
"6552",20333152,"wet_bfl_mag_50","Wet_BFL_Mag_50",-3.292794372
"6553",20333154,"ds_mag_50","DS_Mag_50",0.530780636
"6554",20333154,"fa_mag","FA_Mag",7.220988705
"6555",20333154,"peak_10","Peak_10",71.77701608
"6556",20333154,"peak_2","Peak_2",-104.1565554
"6557",20333154,"peak_5","Peak_5",26.35153173
"6558",20333154,"q99","Q99",4.773168416
"6559",20333154,"sp_mag","SP_Mag",26.34475441
"6560",20333154,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.178965185
"6561",20333154,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.673825591
"6562",20333158,"ds_mag_50","DS_Mag_50",-0.046774476
"6563",20333158,"fa_mag","FA_Mag",-1.010804472
"6564",20333158,"peak_10","Peak_10",-351.6987704
"6565",20333158,"peak_2","Peak_2",-195.4235098
"6566",20333158,"peak_5","Peak_5",-537.2417223
"6567",20333158,"q99","Q99",-198.6119372
"6568",20333158,"sp_mag","SP_Mag",7.642971029
"6569",20333158,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.599557443
"6570",20333158,"wet_bfl_mag_50","Wet_BFL_Mag_50",-4.424877206
"6571",20333160,"ds_mag_50","DS_Mag_50",-0.089032301
"6572",20333160,"fa_mag","FA_Mag",-0.826869776
"6573",20333160,"peak_10","Peak_10",-352.2174182
"6574",20333160,"peak_2","Peak_2",-207.351032
"6575",20333160,"peak_5","Peak_5",-520.5555107
"6576",20333160,"q99","Q99",-191.1951624
"6577",20333160,"sp_mag","SP_Mag",8.765024642
"6578",20333160,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.724332734
"6579",20333160,"wet_bfl_mag_50","Wet_BFL_Mag_50",-3.778634116
"6580",20333162,"ds_mag_50","DS_Mag_50",0.344434149
"6581",20333162,"fa_mag","FA_Mag",8.450033674
"6582",20333162,"peak_10","Peak_10",66.44558951
"6583",20333162,"peak_2","Peak_2",-91.68757043
"6584",20333162,"peak_5","Peak_5",35.37577169
"6585",20333162,"q99","Q99",0.591935847
"6586",20333162,"sp_mag","SP_Mag",38.93978854
"6587",20333162,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.846109657
"6588",20333162,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.090196553
"6589",20333180,"ds_mag_50","DS_Mag_50",0.122021562
"6590",20333180,"fa_mag","FA_Mag",-1.978041469
"6591",20333180,"peak_10","Peak_10",-796.6145556
"6592",20333180,"peak_2","Peak_2",-467.1890683
"6593",20333180,"peak_5","Peak_5",-798.3513859
"6594",20333180,"q99","Q99",-346.2917382
"6595",20333180,"sp_mag","SP_Mag",-21.61172577
"6596",20333180,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.39706019
"6597",20333180,"wet_bfl_mag_50","Wet_BFL_Mag_50",-3.688859807
"6598",20333182,"ds_mag_50","DS_Mag_50",1.405035048
"6599",20333182,"fa_mag","FA_Mag",8.477651461
"6600",20333182,"peak_10","Peak_10",60.67828125
"6601",20333182,"peak_2","Peak_2",-103.3324992
"6602",20333182,"peak_5","Peak_5",40.96596011
"6603",20333182,"q99","Q99",0.186547566
"6604",20333182,"sp_mag","SP_Mag",32.82229187
"6605",20333182,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.111135165
"6606",20333182,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.076172744
"6607",20333184,"ds_mag_50","DS_Mag_50",1.399182651
"6608",20333184,"fa_mag","FA_Mag",7.725589835
"6609",20333184,"peak_10","Peak_10",80.72381672
"6610",20333184,"peak_2","Peak_2",-102.0768738
"6611",20333184,"peak_5","Peak_5",40.48415614
"6612",20333184,"q99","Q99",0.807526606
"6613",20333184,"sp_mag","SP_Mag",34.2868981
"6614",20333184,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.146847719
"6615",20333184,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.029768315
"6616",20333186,"ds_mag_50","DS_Mag_50",0.344276973
"6617",20333186,"fa_mag","FA_Mag",12.53806645
"6618",20333186,"peak_10","Peak_10",133.1219314
"6619",20333186,"peak_2","Peak_2",-74.51622827
"6620",20333186,"peak_5","Peak_5",18.54641275
"6621",20333186,"q99","Q99",3.83637572
"6622",20333186,"sp_mag","SP_Mag",46.50132984
"6623",20333186,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.265599184
"6624",20333186,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.806853064
"6625",20333188,"ds_mag_50","DS_Mag_50",1.427595405
"6626",20333188,"fa_mag","FA_Mag",8.964072271
"6627",20333188,"peak_10","Peak_10",69.40034003
"6628",20333188,"peak_2","Peak_2",-103.0431985
"6629",20333188,"peak_5","Peak_5",35.58739707
"6630",20333188,"q99","Q99",0.056790461
"6631",20333188,"sp_mag","SP_Mag",34.99068398
"6632",20333188,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.182442208
"6633",20333188,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.009073676
"6634",20333190,"ds_mag_50","DS_Mag_50",0.326379454
"6635",20333190,"fa_mag","FA_Mag",9.014294684
"6636",20333190,"peak_10","Peak_10",85.91832734
"6637",20333190,"peak_2","Peak_2",-103.2793112
"6638",20333190,"peak_5","Peak_5",35.69057406
"6639",20333190,"q99","Q99",-1.33199166
"6640",20333190,"sp_mag","SP_Mag",52.66954329
"6641",20333190,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.104570263
"6642",20333190,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.313311272
"6643",20333192,"ds_mag_50","DS_Mag_50",2.033573593
"6644",20333192,"fa_mag","FA_Mag",10.04891239
"6645",20333192,"peak_10","Peak_10",87.27764945
"6646",20333192,"peak_2","Peak_2",-97.15745455
"6647",20333192,"peak_5","Peak_5",45.09690047
"6648",20333192,"q99","Q99",-4.052745832
"6649",20333192,"sp_mag","SP_Mag",50.68207126
"6650",20333192,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.48996049
"6651",20333192,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.83699359
"6652",20333194,"ds_mag_50","DS_Mag_50",1.42273951
"6653",20333194,"fa_mag","FA_Mag",7.87160756
"6654",20333194,"peak_10","Peak_10",75.75571166
"6655",20333194,"peak_2","Peak_2",-102.1713899
"6656",20333194,"peak_5","Peak_5",38.55270426
"6657",20333194,"q99","Q99",0.537753875
"6658",20333194,"sp_mag","SP_Mag",34.49521079
"6659",20333194,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.137105861
"6660",20333194,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.042068931
"6661",20333196,"ds_mag_50","DS_Mag_50",0.116404595
"6662",20333196,"fa_mag","FA_Mag",-2.880548759
"6663",20333196,"peak_10","Peak_10",-841.996832
"6664",20333196,"peak_2","Peak_2",-465.069302
"6665",20333196,"peak_5","Peak_5",-850.5144698
"6666",20333196,"q99","Q99",-402.1221639
"6667",20333196,"sp_mag","SP_Mag",-17.16607942
"6668",20333196,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.135107476
"6669",20333196,"wet_bfl_mag_50","Wet_BFL_Mag_50",-3.530125375
"6670",20333200,"ds_mag_50","DS_Mag_50",1.543868548
"6671",20333200,"fa_mag","FA_Mag",9.831939266
"6672",20333200,"peak_10","Peak_10",92.12105914
"6673",20333200,"peak_2","Peak_2",-101.1930809
"6674",20333200,"peak_5","Peak_5",41.24247985
"6675",20333200,"q99","Q99",0.582313382
"6676",20333200,"sp_mag","SP_Mag",27.38488828
"6677",20333200,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.835071728
"6678",20333200,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.915949051
"6679",20333202,"ds_mag_50","DS_Mag_50",1.641284715
"6680",20333202,"fa_mag","FA_Mag",8.574002418
"6681",20333202,"peak_10","Peak_10",77.12939647
"6682",20333202,"peak_2","Peak_2",-102.5868065
"6683",20333202,"peak_5","Peak_5",34.51942474
"6684",20333202,"q99","Q99",1.268828182
"6685",20333202,"sp_mag","SP_Mag",26.49467299
"6686",20333202,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.712969714
"6687",20333202,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.795020563
"6688",20333208,"ds_mag_50","DS_Mag_50",1.588140609
"6689",20333208,"fa_mag","FA_Mag",32.54664992
"6690",20333208,"peak_10","Peak_10",4516.190076
"6691",20333208,"peak_2","Peak_2",775.6726472
"6692",20333208,"peak_5","Peak_5",2179.017169
"6693",20333208,"q99","Q99",427.8196688
"6694",20333208,"sp_mag","SP_Mag",166.7097496
"6695",20333208,"wet_bfl_mag_10","Wet_BFL_Mag_10",10.58190936
"6696",20333208,"wet_bfl_mag_50","Wet_BFL_Mag_50",41.84339003
"6697",20333210,"ds_mag_50","DS_Mag_50",0.97892624
"6698",20333210,"fa_mag","FA_Mag",12.74082044
"6699",20333210,"peak_10","Peak_10",71.00378788
"6700",20333210,"peak_2","Peak_2",-84.13329654
"6701",20333210,"peak_5","Peak_5",35.20098635
"6702",20333210,"q99","Q99",12.90136115
"6703",20333210,"sp_mag","SP_Mag",76.97928838
