"","site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
"268",301030,"SP_Mag",24.78795,"Current","sp_mag",0.473926375486032,0.720376760917546,"ASCI"
"269",401070,"SP_Mag",12.80465,"Current","sp_mag",0.541870593994478,0.857271319266956,"ASCI"
"270",401080,"SP_Mag",22.1963,"Current","sp_mag",0.488625461187477,0.749992597105129,"ASCI"
"271",401100,"SP_Mag",4.815,"Current","sp_mag",0.586472833189549,0.947136269810836,"ASCI"
"272",401101,"SP_Mag",0.00360000000000005,"Current","sp_mag",0.612710434438654,1,"ASCI"
"273",401110,"SP_Mag",7.54885,"Current","sp_mag",0.571332335054271,0.916631072298537,"ASCI"
"274",401120,"SP_Mag",0.9197,"Current","sp_mag",0.607759887197117,0.990025597569663,"ASCI"
"275",401121,"SP_Mag",0.3172,"Current","sp_mag",0.61101832234445,0.996590718932401,"ASCI"
"276",402010,"SP_Mag",3.3883,"Current","sp_mag",0.594311568188731,0.962929816182963,"ASCI"
"277",402020,"SP_Mag",64.2861,"Current","sp_mag",0.268587509069132,0.306658360041159,"ASCI"
"278",402021,"SP_Mag",60.9554,"Current","sp_mag",0.283711295204846,0.337129886082218,"ASCI"
"279",402022,"SP_Mag",61.1785,"Current","sp_mag",0.282682325887244,0.335056710418703,"ASCI"
"280",402023,"SP_Mag",59.6994,"Current","sp_mag",0.289546129075392,0.34888595633051,"ASCI"
"281",402030,"SP_Mag",13.9223,"Current","sp_mag",0.535560393642775,0.844557476806095,"ASCI"
"282",402031,"SP_Mag",17.3909,"Current","sp_mag",0.515913209251534,0.804972171549931,"ASCI"
"283",402040,"SP_Mag",2.4392,"Current","sp_mag",0.599499981683499,0.973383473454951,"ASCI"
"284",402041,"SP_Mag",0.2269,"Current","sp_mag",0.611505836240862,0.997572965855003,"ASCI"
"285",402050,"SP_Mag",27.6694,"Current","sp_mag",0.457637619551853,0.687558044349431,"ASCI"
"286",402051,"SP_Mag",30.24765,"Current","sp_mag",0.443138187360663,0.658344471661368,"ASCI"
"287",402060,"SP_Mag",18.0962,"Current","sp_mag",0.511910167129757,0.796906810061572,"ASCI"
"288",403010,"SP_Mag",12.80465,"Current","sp_mag",0.541870593994478,0.857271319266956,"ASCI"
"289",403011,"SP_Mag",22.3373,"Current","sp_mag",0.487825013338889,0.748379848336806,"ASCI"
"290",403020,"SP_Mag",38.7565,"Current","sp_mag",0.396095800692058,0.563563092346506,"ASCI"
"291",403030,"SP_Mag",23.3868,"Current","sp_mag",0.481869308446598,0.736380246180983,"ASCI"
"292",404010,"SP_Mag",29.1607,"Current","sp_mag",0.449240568044876,0.670639597383381,"ASCI"
"293",405010,"SP_Mag",10.71065,"Current","sp_mag",0.553655587255394,0.881015818549163,"ASCI"
"294",405020,"SP_Mag",20.68515,"Current","sp_mag",0.497206989969458,0.767282730369757,"ASCI"
"295",501010,"SP_Mag",39.3682,"Current","sp_mag",0.392776183368261,0.556874700642158,"ASCI"
"296",501011,"SP_Mag",5.3183,"Current","sp_mag",0.583696837894723,0.941543172146197,"ASCI"
"297",501020,"SP_Mag",20.2275,"Current","sp_mag",0.499806452457572,0.772520148314479,"ASCI"
"298",502010,"SP_Mag",38.3098,"Current","sp_mag",0.39852606586432,0.56845961017734,"ASCI"
"299",502011,"SP_Mag",26.5364,"Current","sp_mag",0.464033582888928,0.700444682763546,"ASCI"
"300",502020,"SP_Mag",13.8449,"Current","sp_mag",0.535997781097905,0.845438728571324,"ASCI"
"301",502030,"SP_Mag",5.3857,"Current","sp_mag",0.583324679808338,0.940793345038164,"ASCI"
"302",101010,"Wet_BFL_Mag_50",0.62145,"Current","wet_bfl_mag_50",0.0556031103040111,0.180024324714761,"ASCI"
"303",101011,"Wet_BFL_Mag_50",0.4668,"Current","wet_bfl_mag_50",0.0886689778384212,0.287897689119778,"ASCI"
"304",101012,"Wet_BFL_Mag_50",0.183634610416666,"Current","wet_bfl_mag_50",0.196193026244354,0.638681797352395,"ASCI"
"305",201010,"Wet_BFL_Mag_50",2.09083687253092,"Current","wet_bfl_mag_50",0.000497731187171759,0.000249738853331941,"ASCI"
"306",201020,"Wet_BFL_Mag_50",2.142275821069,"Current","wet_bfl_mag_50",0.000421180021014885,0,"ASCI"
"307",201030,"Wet_BFL_Mag_50",0.037535523929129,"Current","wet_bfl_mag_50",0.281765145549429,0.917850411304524,"ASCI"
"308",201040,"Wet_BFL_Mag_50",1.21381518169538,"Current","wet_bfl_mag_50",0.00852373510975305,0.0264335988399396,"ASCI"
"309",201041,"Wet_BFL_Mag_50",1.14121457390407,"Current","wet_bfl_mag_50",0.0107660859991567,0.0337489954302401,"ASCI"
"310",201050,"Wet_BFL_Mag_50",0.25725,"Current","wet_bfl_mag_50",0.161194549473293,0.524503530763252,"ASCI"
"311",201060,"Wet_BFL_Mag_50",0.9191,"Current","wet_bfl_mag_50",0.0219007536840818,0.0700744922119208,"ASCI"
"312",201061,"Wet_BFL_Mag_50",0.0323482341783375,"Current","wet_bfl_mag_50",0.285187356346134,0.92901495709966,"ASCI"
"313",201062,"Wet_BFL_Mag_50",0.75665,"Current","wet_bfl_mag_50",0.0365639256643587,0.117911304378297,"ASCI"
"314",201070,"Wet_BFL_Mag_50",2.09083691666667,"Current","wet_bfl_mag_50",0.000497731115854915,0.000249738620669428,"ASCI"
"315",201080,"Wet_BFL_Mag_50",2.142275821069,"Current","wet_bfl_mag_50",0.000421180021014885,0,"ASCI"
"316",201090,"Wet_BFL_Mag_50",0.0371000642556145,"Current","wet_bfl_mag_50",0.282051470163653,0.918784510475404,"ASCI"
"317",201100,"Wet_BFL_Mag_50",1.22538680292977,"Current","wet_bfl_mag_50",0.00821189636335239,0.025416262921229,"ASCI"
"318",203010,"Wet_BFL_Mag_50",0.430900991905993,"Current","wet_bfl_mag_50",0.0985541121800565,0.320146735600052,"ASCI"
"319",204010,"Wet_BFL_Mag_50",0.6405,"Current","wet_bfl_mag_50",0.0524418800960837,0.169711196295159,"ASCI"
"320",205010,"Wet_BFL_Mag_50",0.091214360053577,"Current","wet_bfl_mag_50",0.247857025253108,0.807229299875716,"ASCI"
"321",207010,"Wet_BFL_Mag_50",0.0913777472246346,"Current","wet_bfl_mag_50",0.247758105172022,0.806906585162641,"ASCI"
"322",301010,"Wet_BFL_Mag_50",0.675098011925618,"Current","wet_bfl_mag_50",0.0471304414743074,0.152383274886005,"ASCI"
"323",301011,"Wet_BFL_Mag_50",0.189549255179464,"Current","wet_bfl_mag_50",0.193181086063648,0.628855709458551,"ASCI"
"324",301020,"Wet_BFL_Mag_50",0.2226,"Current","wet_bfl_mag_50",0.176997770554176,0.576059614227782,"ASCI"
"325",301030,"Wet_BFL_Mag_50",0.193542100637562,"Current","wet_bfl_mag_50",0.191167753943199,0.622287458700528,"ASCI"
"326",401080,"Wet_BFL_Mag_50",0.553618408090607,"Current","wet_bfl_mag_50",0.0683709417151064,0.221677819184174,"ASCI"
"327",401101,"Wet_BFL_Mag_50",0.000194130366141493,"Current","wet_bfl_mag_50",0.30694603642822,1,"ASCI"
"328",401110,"Wet_BFL_Mag_50",0.18481079078108,"Current","wet_bfl_mag_50",0.195591259806451,0.636718607662148,"ASCI"
"329",401120,"Wet_BFL_Mag_50",0.1069,"Current","wet_bfl_mag_50",0.238481606692656,0.776643139032705,"ASCI"
"330",401121,"Wet_BFL_Mag_50",0.0106999999999999,"Current","wet_bfl_mag_50",0.299735117713767,0.976475256202799,"ASCI"
"331",402020,"Wet_BFL_Mag_50",1.32105,"Current","wet_bfl_mag_50",0.00603189045738231,0.0183042592438697,"ASCI"
"332",402021,"Wet_BFL_Mag_50",1.23895,"Current","wet_bfl_mag_50",0.00786076463861276,0.0242707384477646,"ASCI"
"333",402022,"Wet_BFL_Mag_50",0.95010868757962,"Current","wet_bfl_mag_50",0.0198440412593406,0.0633647184961836,"ASCI"
"334",402023,"Wet_BFL_Mag_50",0.98354395994296,"Current","wet_bfl_mag_50",0.0178383121327477,0.0568212715793426,"ASCI"
"335",402030,"Wet_BFL_Mag_50",0.597307352879635,"Current","wet_bfl_mag_50",0.0598672884463975,0.193935686398009,"ASCI"
"336",402031,"Wet_BFL_Mag_50",0.69416369515283,"Current","wet_bfl_mag_50",0.0444260882342736,0.143560651912679,"ASCI"
"337",402040,"Wet_BFL_Mag_50",0.485375,"Current","wet_bfl_mag_50",0.0839131625774383,0.272382421233428,"ASCI"
"338",402041,"Wet_BFL_Mag_50",0.000950000000000006,"Current","wet_bfl_mag_50",0.306424009432865,0.998296950526381,"ASCI"
"339",402050,"Wet_BFL_Mag_50",0.14565,"Current","wet_bfl_mag_50",0.216380665950142,0.704541512425453,"ASCI"
"340",402051,"Wet_BFL_Mag_50",0.21425,"Current","wet_bfl_mag_50",0.180983177730522,0.589061519597085,"ASCI"
"341",402060,"Wet_BFL_Mag_50",0.158925758815069,"Current","wet_bfl_mag_50",0.209158618032411,0.680980460958434,"ASCI"
"342",403011,"Wet_BFL_Mag_50",0.585918146924233,"Current","wet_bfl_mag_50",0.0619835732085227,0.200839807606744,"ASCI"
"343",403020,"Wet_BFL_Mag_50",0.8765,"Current","wet_bfl_mag_50",0.0250692836322077,0.0804114351445901,"ASCI"
"344",403030,"Wet_BFL_Mag_50",0.75005,"Current","wet_bfl_mag_50",0.0373266402158001,0.120399567680599,"ASCI"
"345",404010,"Wet_BFL_Mag_50",0.318646888863699,"Current","wet_bfl_mag_50",0.136015371043471,0.442359528723912,"ASCI"
"346",405010,"Wet_BFL_Mag_50",0.45405,"Current","wet_bfl_mag_50",0.0920728993616381,0.299002568388345,"ASCI"
"347",405020,"Wet_BFL_Mag_50",0.111322973693558,"Current","wet_bfl_mag_50",0.235882425153924,0.768163625921771,"ASCI"
"348",501010,"Wet_BFL_Mag_50",0.563516928967727,"Current","wet_bfl_mag_50",0.0663512475885461,0.2150888131563,"ASCI"
"349",501011,"Wet_BFL_Mag_50",0.0367121730104935,"Current","wet_bfl_mag_50",0.282306666162725,0.919617056331761,"ASCI"
"350",501020,"Wet_BFL_Mag_50",0.43815,"Current","wet_bfl_mag_50",0.096482013680975,0.31338676669127,"ASCI"
"351",502010,"Wet_BFL_Mag_50",0.527618230335425,"Current","wet_bfl_mag_50",0.0739501471790748,0.239879297293854,"ASCI"
"352",502011,"Wet_BFL_Mag_50",0.422604023191933,"Current","wet_bfl_mag_50",0.100974329297356,0.32804239908936,"ASCI"
"353",502020,"Wet_BFL_Mag_50",0.195219995765584,"Current","wet_bfl_mag_50",0.190326495414362,0.619542955241012,"ASCI"
"354",502030,"Wet_BFL_Mag_50",0.213505868174704,"Current","wet_bfl_mag_50",0.181341718616116,0.590231215555177,"ASCI"
"355",101020,"Wet_BFL_Mag_50",-0.0211,"Current","wet_bfl_mag_50",0.51926409988416,0.785592618789503,"ASCI"
"356",201031,"Wet_BFL_Mag_50",-0.00402115770473315,"Current","wet_bfl_mag_50",0.521147509631595,1,"ASCI"
"357",201091,"Wet_BFL_Mag_50",-0.00402115770473315,"Current","wet_bfl_mag_50",0.521147509631595,1,"ASCI"
"358",401070,"Wet_BFL_Mag_50",-0.083638478840375,"Current","wet_bfl_mag_50",0.512363251660616,0,"ASCI"
"359",401100,"Wet_BFL_Mag_50",-0.021113201679613,"Current","wet_bfl_mag_50",0.519262643818998,0.785426860319518,"ASCI"
"360",402010,"Wet_BFL_Mag_50",-0.0122462276440638,"Current","wet_bfl_mag_50",0.520240542316978,0.896750833409786,"ASCI"
"361",403010,"Wet_BFL_Mag_50",-0.083638478840375,"Current","wet_bfl_mag_50",0.512363251660616,0,"ASCI"
