site,year,flow_metric,current_value_final,current_value_note,reference_value_final,reference_value_note,deltah_final,site.year,notes,summary.statistic,n_year
SMCR8_035,2010,SP_Tim,170,original,170,original,0,SMCR8_035_2010,"NA, NA",median,23
SMCR8_035,2008,SP_Tim,182,original,180,original,2,SMCR8_035_2008,"NA, NA",max,23
SMCR8_035,NA,SP_Tim,NA,NA,NA,NA,0.434782609,SMCR8_035_1993,NA,mean,23
SMCR8_035,1998,Wet_BFL_Dur,76,original,77,original,-1,SMCR8_035_1998,"NA, NA",min,23
SMCR8_035,1993,Wet_BFL_Dur,50,original,50,original,0,SMCR8_035_1993,"NA, NA",median,23
SMCR8_035,2008,Wet_BFL_Dur,163,original,161,original,2,SMCR8_035_2008,"NA, NA",max,23
SMCR8_035,NA,Wet_BFL_Dur,NA,NA,NA,NA,0.173913043,SMCR8_035_1998,NA,mean,23
SMCR8_035,2002,Wet_BFL_Mag_10,2.478645834,original,2.47875,original,-0.000104166,SMCR8_035_2002,"NA, NA",min,23
SMCR8_035,1996,Wet_BFL_Mag_10,3.5,original,3.5,original,0,SMCR8_035_1996,"NA, NA",median,23
SMCR8_035,2001,Wet_BFL_Mag_10,2.892708333,original,2.891625,original,0.001083333,SMCR8_035_2001,"NA, NA",max,23
SMCR8_035,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,6.27E-05,SMCR8_035_2002,NA,mean,23
SMCR8_035,2004,Wet_BFL_Mag_50,3.13525,original,3.135417,original,-0.000167,SMCR8_035_2004,"NA, NA",min,23
SMCR8_035,1999,Wet_BFL_Mag_50,4.563,original,4.563,original,0,SMCR8_035_1999,"NA, NA",median,23
SMCR8_035,1992,Wet_BFL_Mag_50,5.301291667,original,5.3,original,0.001291667,SMCR8_035_1992,"NA, NA",max,23
SMCR8_035,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,7.15E-05,SMCR8_035_2004,NA,mean,23
SMCR8_035,2008,Wet_Tim,19,original,19,original,0,SMCR8_035_2008,"NA, NA",min,23
SMCR8_035,2004,Wet_Tim,22,original,22,original,0,SMCR8_035_2004,"NA, NA",median,23
SMCR8_035,1997,Wet_Tim,30,original,28,original,2,SMCR8_035_1997,"NA, NA",max,23
SMCR8_035,NA,Wet_Tim,NA,NA,NA,NA,0.260869565,SMCR8_035_2008,NA,mean,23
SMCR8_035,1992,Q99,24.4404375,original,24.4409625,original,-0.000525,SMCR8_035_1992,"NA, NA",min,23
SMCR8_035,NA,Q99,NA,NA,NA,NA,-1.45E-05,SMCR8_035_1992,NA,median,23
SMCR8_035,1998,Q99,33.71598167,original,33.64589,original,0.07009167,SMCR8_035_1998,"NA, NA",max,23
SMCR8_035,NA,Q99,NA,NA,NA,NA,0.003588036,SMCR8_035_1992,NA,mean,23
SMCR8_042,1996,DS_Dur_WS,192,original,355,original,-163,SMCR8_042_1996,"NA, NA",min,14
SMCR8_042,NA,DS_Dur_WS,NA,NA,NA,NA,148.5,SMCR8_042_1996,NA,median,14
SMCR8_042,2002,DS_Dur_WS,339,original,64,original,275,SMCR8_042_2002,"NA, NA",max,14
SMCR8_042,NA,DS_Dur_WS,NA,NA,NA,NA,104.2142857,SMCR8_042_1996,NA,mean,14
SMCR8_042,1997,DS_Tim,132,original,362,original,-230,SMCR8_042_1997,"NA, NA",min,17
SMCR8_042,NA,DS_Tim,NA,NA,NA,NA,-93,SMCR8_042_1997,NA,median,17
SMCR8_042,1996,DS_Tim,214,original,55,original,159,SMCR8_042_1996,"NA, NA",max,17
SMCR8_042,NA,DS_Tim,NA,NA,NA,NA,-77.94117647,SMCR8_042_1997,NA,mean,17
SMCR8_042,1998,DS_Mag_50,6.328541667,original,7.932416667,supplementary,-1.603875,SMCR8_042_1998,"NA, NA",min,18
SMCR8_042,NA,DS_Mag_50,NA,NA,NA,NA,-0.65208325,SMCR8_042_1998,NA,median,18
SMCR8_042,2005,DS_Mag_50,2.98775,original,1.805125,original,1.182625,SMCR8_042_2005,"NA, NA",max,18
SMCR8_042,NA,DS_Mag_50,NA,NA,NA,NA,-0.587310159,SMCR8_042_1998,NA,mean,18
SMCR8_042,1997,DS_Mag_90,4.439,original,5.6674,original,-1.2284,SMCR8_042_1997,"NA, NA",min,18
SMCR8_042,NA,DS_Mag_90,NA,NA,NA,NA,-0.450243533,SMCR8_042_1997,NA,median,18
SMCR8_042,1998,DS_Mag_90,13.109425,original,11.19127084,supplementary,1.918154166,SMCR8_042_1998,"NA, NA",max,18
SMCR8_042,NA,DS_Mag_90,NA,NA,NA,NA,-0.339444337,SMCR8_042_1997,NA,mean,18
SMCR8_042,2005,SP_Mag,44.965375,original,92.07287,original,-47.107495,SMCR8_042_2005,"NA, NA",min,18
SMCR8_042,NA,SP_Mag,NA,NA,NA,NA,86.8766875,SMCR8_042_2005,NA,median,18
SMCR8_042,2004,SP_Mag,528.8536667,original,2.68925,original,526.1644167,SMCR8_042_2004,"NA, NA",max,18
SMCR8_042,NA,SP_Mag,NA,NA,NA,NA,181.0760998,SMCR8_042_2005,NA,mean,18
SMCR8_042,2005,Wet_BFL_Mag_10,1.260325,original,24.667092,original,-23.406767,SMCR8_042_2005,"NA, NA",min,18
SMCR8_042,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-0.702896,SMCR8_042_2005,NA,median,18
SMCR8_042,2013,Wet_BFL_Mag_10,0.65175,original,0.842,supplementary,-0.19025,SMCR8_042_2013,"NA, NA",max,18
SMCR8_042,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-1.994711852,SMCR8_042_2005,NA,mean,18
SMCR8_042,1998,Wet_BFL_Mag_50,35.40245833,original,65.91833333,original,-30.515875,SMCR8_042_1998,"NA, NA",min,18
SMCR8_042,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.841322833,SMCR8_042_1998,NA,median,18
SMCR8_042,2011,Wet_BFL_Mag_50,3.806,original,2.236729,original,1.569271,SMCR8_042_2011,"NA, NA",max,18
SMCR8_042,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-2.898364687,SMCR8_042_1998,NA,mean,18
SMCR8_042,2006,Wet_Tim,9,original,194,original,-185,SMCR8_042_2006,"NA, NA",min,15
SMCR8_042,NA,Wet_Tim,NA,NA,NA,NA,27,SMCR8_042_2006,NA,median,15
SMCR8_042,2003,Wet_Tim,122,original,20,original,102,SMCR8_042_2003,"NA, NA",max,15
SMCR8_042,NA,Wet_Tim,NA,NA,NA,NA,2.333333333,SMCR8_042_2006,NA,mean,15
SMCR8_042,2011,SP_Dur,12,original,153,original,-141,SMCR8_042_2011,"NA, NA",min,6
SMCR8_042,NA,SP_Dur,NA,NA,NA,NA,-120,SMCR8_042_2011,NA,median,6
SMCR8_042,1997,SP_Dur,11,original,48,original,-37,SMCR8_042_1997,"NA, NA",max,6
SMCR8_042,NA,SP_Dur,NA,NA,NA,NA,-104.6666667,SMCR8_042_2011,NA,mean,6
SMCR8_042,1997,SP_Tim,121,original,314,original,-193,SMCR8_042_1997,"NA, NA",min,7
SMCR8_042,NA,SP_Tim,NA,NA,NA,NA,-27,SMCR8_042_1997,NA,median,7
SMCR8_042,2005,SP_Tim,247,original,151,original,96,SMCR8_042_2005,"NA, NA",max,7
SMCR8_042,NA,SP_Tim,NA,NA,NA,NA,-34.14285714,SMCR8_042_1997,NA,mean,7
SMCR8_042,1997,Wet_BFL_Dur,81,original,270,original,-189,SMCR8_042_1997,"NA, NA",min,6
SMCR8_042,NA,Wet_BFL_Dur,NA,NA,NA,NA,-5.5,SMCR8_042_1997,NA,median,6
SMCR8_042,2005,Wet_BFL_Dur,239,original,55,original,184,SMCR8_042_2005,"NA, NA",max,6
SMCR8_042,NA,Wet_BFL_Dur,NA,NA,NA,NA,-4.5,SMCR8_042_1997,NA,mean,6
SMCR8_042,2005,SP_ROC,0.017362169,original,0.018489171,original,-0.001127002,SMCR8_042_2005,"NA, NA",min,11
SMCR8_042,NA,SP_ROC,NA,NA,NA,NA,-0.000112636,SMCR8_042_2005,NA,median,11
SMCR8_042,2012,SP_ROC,0.001024637,original,0.001006205,supplementary,1.84E-05,SMCR8_042_2012,"NA, NA",max,11
SMCR8_042,NA,SP_ROC,NA,NA,NA,NA,-0.000179328,SMCR8_042_2005,NA,mean,11
SMCR8_042,2002,Q99,3.811485,original,4.89842988,original,-1.08694488,SMCR8_042_2002,"NA, NA",min,18
SMCR8_042,NA,Q99,NA,NA,NA,NA,142.4868616,SMCR8_042_2002,NA,median,18
SMCR8_042,1998,Q99,603.0107983,original,163.568165,original,439.4426333,SMCR8_042_1998,"NA, NA",max,18
SMCR8_042,NA,Q99,NA,NA,NA,NA,168.576081,SMCR8_042_2002,NA,mean,18
SMCR8_046,1994,DS_Dur_WS,95,original,96,original,-1,SMCR8_046_1994,"NA, NA",min,2
SMCR8_046,NA,DS_Dur_WS,NA,NA,NA,NA,-0.5,SMCR8_046_1994,NA,median,2
SMCR8_046,1992,DS_Dur_WS,258,original,258,original,0,SMCR8_046_1992,"NA, NA",max,2
SMCR8_046,NA,DS_Dur_WS,NA,NA,NA,NA,-0.5,SMCR8_046_1994,NA,mean,2
SMCR8_046,1994,DS_Tim,379,original,389,original,-10,SMCR8_046_1994,"NA, NA",min,7
SMCR8_046,1996,DS_Tim,386,original,391,original,-5,SMCR8_046_1996,"NA, NA",median,7
SMCR8_046,1995,DS_Tim,190,original,186,original,4,SMCR8_046_1995,"NA, NA",max,7
SMCR8_046,NA,DS_Tim,NA,NA,NA,NA,-1.571428571,SMCR8_046_1994,NA,mean,7
SMCR8_046,1999,DS_Mag_50,0.411291667,supplementary,0.4293333,supplementary,-0.018041633,SMCR8_046_1999,"NA, NA",min,12
SMCR8_046,NA,DS_Mag_50,NA,NA,NA,NA,0.001291675,SMCR8_046_1999,NA,median,12
SMCR8_046,1993,DS_Mag_50,3.0821875,supplementary,2.974125,supplementary,0.1080625,SMCR8_046_1993,"NA, NA",max,12
SMCR8_046,NA,DS_Mag_50,NA,NA,NA,NA,0.017362851,SMCR8_046_1999,NA,mean,12
SMCR8_046,1995,DS_Mag_90,2.896333333,supplementary,2.9262875,supplementary,-0.029954167,SMCR8_046_1995,"NA, NA",min,12
SMCR8_046,NA,DS_Mag_90,NA,NA,NA,NA,0.000179175,SMCR8_046_1995,NA,median,12
SMCR8_046,1993,DS_Mag_90,4.4820125,supplementary,4.451216667,supplementary,0.030795833,SMCR8_046_1993,"NA, NA",max,12
SMCR8_046,NA,DS_Mag_90,NA,NA,NA,NA,0.002027429,SMCR8_046_1995,NA,mean,12
SMCR8_046,1995,SP_ROC,0.072581408,original,0.097929306,original,-0.025347898,SMCR8_046_1995,"NA, NA",min,11
SMCR8_046,NA,SP_ROC,NA,NA,NA,NA,2.55E-06,SMCR8_046_1995,NA,median,11
SMCR8_046,2002,SP_ROC,0.035984864,supplementary,0.022947801,supplementary,0.013037062,SMCR8_046_2002,"NA, NA",max,11
SMCR8_046,NA,SP_ROC,NA,NA,NA,NA,-0.00108309,SMCR8_046_1995,NA,mean,11
SMCR8_046,1993,SP_Dur,19,original,19,original,0,SMCR8_046_1993,"NA, NA",min,4
SMCR8_046,1992,SP_Dur,20,original,20,original,0,SMCR8_046_1992,"NA, NA",median,4
SMCR8_046,1995,SP_Dur,25,original,21,original,4,SMCR8_046_1995,"NA, NA",max,4
SMCR8_046,NA,SP_Dur,NA,NA,NA,NA,1,SMCR8_046_1993,NA,mean,4
SMCR8_046,1993,SP_Mag,42.086125,original,42.09925,original,-0.013125,SMCR8_046_1993,"NA, NA",min,7
SMCR8_046,NA,SP_Mag,NA,NA,NA,NA,-0.0005,SMCR8_046_1993,NA,median,7
SMCR8_046,1995,SP_Mag,69.217375,original,69.08425,original,0.133125,SMCR8_046_1995,"NA, NA",max,7
SMCR8_046,NA,SP_Mag,NA,NA,NA,NA,0.024904762,SMCR8_046_1993,NA,mean,7
SMCR8_046,1993,SP_Tim,136,original,136,original,0,SMCR8_046_1993,"NA, NA",min,4
SMCR8_046,1995,SP_Tim,165,original,165,original,0,SMCR8_046_1995,"NA, NA",median,4
SMCR8_046,1998,SP_Tim,186,original,186,original,0,SMCR8_046_1998,"NA, NA",max,4
SMCR8_046,NA,SP_Tim,NA,NA,NA,NA,0,SMCR8_046_1993,NA,mean,4
SMCR8_046,1992,Wet_BFL_Dur,19,original,20,original,-1,SMCR8_046_1992,"NA, NA",min,4
SMCR8_046,1992,Wet_BFL_Dur,19,original,20,original,-1,SMCR8_046_1992,"NA, NA",median,4
SMCR8_046,1995,Wet_BFL_Dur,70,original,69,original,1,SMCR8_046_1995,"NA, NA",max,4
SMCR8_046,NA,Wet_BFL_Dur,NA,NA,NA,NA,0,SMCR8_046_1992,NA,mean,4
SMCR8_046,1999,Wet_BFL_Mag_10,0.928270833,supplementary,1.0003166,supplementary,-0.072045767,SMCR8_046_1999,"NA, NA",min,13
SMCR8_046,1998,Wet_BFL_Mag_10,2.123083333,original,2.123566667,original,-0.000483334,SMCR8_046_1998,"NA, NA",median,13
SMCR8_046,1993,Wet_BFL_Mag_10,3.163683333,original,2.965370834,original,0.198312499,SMCR8_046_1993,"NA, NA",max,13
SMCR8_046,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,0.00563879,SMCR8_046_1999,NA,mean,13
SMCR8_046,1995,Wet_BFL_Mag_50,3.181458334,original,3.297833333,original,-0.116375,SMCR8_046_1995,"NA, NA",min,13
SMCR8_046,2000,Wet_BFL_Mag_50,0.292833333,supplementary,0.323,supplementary,-0.030166667,SMCR8_046_2000,"NA, NA",median,13
SMCR8_046,1992,Wet_BFL_Mag_50,18.80004167,original,9.692479165,original,9.107562505,SMCR8_046_1992,"NA, NA",max,13
SMCR8_046,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,0.694219578,SMCR8_046_1995,NA,mean,13
SMCR8_046,1995,Wet_Tim,95,original,96,original,-1,SMCR8_046_1995,"NA, NA",min,4
SMCR8_046,1995,Wet_Tim,95,original,96,original,-1,SMCR8_046_1995,"NA, NA",median,4
SMCR8_046,1992,Wet_Tim,163,original,162,original,1,SMCR8_046_1992,"NA, NA",max,4
SMCR8_046,NA,Wet_Tim,NA,NA,NA,NA,0,SMCR8_046_1995,NA,mean,4
SMCR8_046,1995,Q99,55.28294833,original,55.30002,original,-0.017071669,SMCR8_046_1995,"NA, NA",min,13
SMCR8_046,NA,Q99,NA,NA,NA,NA,-0.000127117,SMCR8_046_1995,NA,median,13
SMCR8_046,1998,Q99,55.756055,original,55.69801167,original,0.05804333,SMCR8_046_1998,"NA, NA",max,13
SMCR8_046,NA,Q99,NA,NA,NA,NA,0.004895957,SMCR8_046_1995,NA,mean,13
SMCR8_048,1997,DS_Dur_WS,286,original,164,original,122,SMCR8_048_1997,"NA, NA",min,3
SMCR8_048,NA,DS_Dur_WS,NA,NA,NA,NA,132,SMCR8_048_1997,NA,median,3
SMCR8_048,2001,DS_Dur_WS,203,original,41,original,162,SMCR8_048_2001,"NA, NA",max,3
SMCR8_048,NA,DS_Dur_WS,NA,NA,NA,NA,138.6666667,SMCR8_048_1997,NA,mean,3
SMCR8_048,1997,DS_Tim,131,original,324,original,-193,SMCR8_048_1997,"NA, NA",min,7
SMCR8_048,NA,DS_Tim,NA,NA,NA,NA,-104,SMCR8_048_1997,NA,median,7
SMCR8_048,1999,DS_Tim,220,original,112,original,108,SMCR8_048_1999,"NA, NA",max,7
SMCR8_048,NA,DS_Tim,NA,NA,NA,NA,-75.28571429,SMCR8_048_1997,NA,mean,7
SMCR8_048,1996,DS_Mag_50,1.360125,original,1.611,original,-0.250875,SMCR8_048_1996,"NA, NA",min,17
SMCR8_048,NA,DS_Mag_50,NA,NA,NA,NA,-0.106770833,SMCR8_048_1996,NA,median,17
SMCR8_048,2012,DS_Mag_50,0.092,original,0.108,supplementary,-0.016,SMCR8_048_2012,"NA, NA",max,17
SMCR8_048,NA,DS_Mag_50,NA,NA,NA,NA,-0.108599262,SMCR8_048_1996,NA,mean,17
SMCR8_048,1996,DS_Mag_90,1.393033333,original,1.623616667,original,-0.230583334,SMCR8_048_1996,"NA, NA",min,17
SMCR8_048,NA,DS_Mag_90,NA,NA,NA,NA,-0.069,SMCR8_048_1996,NA,median,17
SMCR8_048,1998,DS_Mag_90,2.261291667,original,2.0114125,supplementary,0.249879167,SMCR8_048_1998,"NA, NA",max,17
SMCR8_048,NA,DS_Mag_90,NA,NA,NA,NA,-0.0617816,SMCR8_048_1996,NA,mean,17
SMCR8_048,1998,SP_ROC,0.015750119,original,0.016783024,original,-0.001032905,SMCR8_048_1998,"NA, NA",min,14
SMCR8_048,NA,SP_ROC,NA,NA,NA,NA,0.000120634,SMCR8_048_1998,NA,median,14
SMCR8_048,2008,SP_ROC,0.90797164,original,0.001173078,supplementary,0.906798562,SMCR8_048_2008,"NA, NA",max,14
SMCR8_048,NA,SP_ROC,NA,NA,NA,NA,0.064939488,SMCR8_048_1998,NA,mean,14
SMCR8_048,2005,SP_Mag,15.244375,original,12.36417,original,2.880205,SMCR8_048_2005,"NA, NA",min,8
SMCR8_048,NA,SP_Mag,NA,NA,NA,NA,15.31825,SMCR8_048_2005,NA,median,8
SMCR8_048,1997,SP_Mag,53.64545833,original,1.608875,original,52.03658333,SMCR8_048_1997,"NA, NA",max,8
SMCR8_048,NA,SP_Mag,NA,NA,NA,NA,19.58820271,SMCR8_048_2005,NA,mean,8
SMCR8_048,1996,Wet_BFL_Mag_10,1.409,original,1.723,supplementary,-0.314,SMCR8_048_1996,"NA, NA",min,18
SMCR8_048,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-0.08935625,SMCR8_048_1996,NA,median,18
SMCR8_048,2013,Wet_BFL_Mag_10,0.070716667,original,0.086,supplementary,-0.015283333,SMCR8_048_2013,"NA, NA",max,18
SMCR8_048,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-0.122839819,SMCR8_048_1996,NA,mean,18
SMCR8_048,2005,Wet_BFL_Mag_50,0.35,original,11.17604,original,-10.82604,SMCR8_048_2005,"NA, NA",min,18
SMCR8_048,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.145020817,SMCR8_048_2005,NA,median,18
SMCR8_048,2013,Wet_BFL_Mag_50,0.075,original,0.093,supplementary,-0.018,SMCR8_048_2013,"NA, NA",max,18
SMCR8_048,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.853139941,SMCR8_048_2005,NA,mean,18
SMCR8_048,2005,Wet_Tim,10,original,137,original,-127,SMCR8_048_2005,"NA, NA",min,6
SMCR8_048,NA,Wet_Tim,NA,NA,NA,NA,11,SMCR8_048_2005,NA,median,6
SMCR8_048,1996,Wet_Tim,100,original,20,original,80,SMCR8_048_1996,"NA, NA",max,6
SMCR8_048,NA,Wet_Tim,NA,NA,NA,NA,-3.5,SMCR8_048_2005,NA,mean,6
SMCR8_048,2001,SP_Dur,10,original,297,original,-287,SMCR8_048_2001,"NA, NA",min,3
SMCR8_048,NA,SP_Dur,NA,NA,NA,NA,-109,SMCR8_048_2001,NA,median,3
SMCR8_048,2005,SP_Dur,70,original,160,original,-90,SMCR8_048_2005,"NA, NA",max,3
SMCR8_048,NA,SP_Dur,NA,NA,NA,NA,-162,SMCR8_048_2001,NA,mean,3
SMCR8_048,2000,SP_Tim,203,original,364,original,-161,SMCR8_048_2000,"NA, NA",min,4
SMCR8_048,NA,SP_Tim,NA,NA,NA,NA,66.5,SMCR8_048_2000,NA,median,4
SMCR8_048,2001,SP_Tim,192,original,48,original,144,SMCR8_048_2001,"NA, NA",max,4
SMCR8_048,NA,SP_Tim,NA,NA,NA,NA,29,SMCR8_048_2000,NA,mean,4
SMCR8_048,2001,Wet_BFL_Dur,101,original,32,original,69,SMCR8_048_2001,"NA, NA",min,3
SMCR8_048,NA,Wet_BFL_Dur,NA,NA,NA,NA,148,SMCR8_048_2001,NA,median,3
SMCR8_048,2005,Wet_BFL_Dur,199,original,16,original,183,SMCR8_048_2005,"NA, NA",max,3
SMCR8_048,NA,Wet_BFL_Dur,NA,NA,NA,NA,133.3333333,SMCR8_048_2001,NA,mean,3
SMCR8_048,2002,Q99,0.932955,original,1.12018,original,-0.187225,SMCR8_048_2002,"NA, NA",min,18
SMCR8_048,NA,Q99,NA,NA,NA,NA,24.36232812,SMCR8_048_2002,NA,median,18
SMCR8_048,2005,Q99,108.516615,original,12.45165,original,96.06496499,SMCR8_048_2005,"NA, NA",max,18
SMCR8_048,NA,Q99,NA,NA,NA,NA,32.18065259,SMCR8_048_2002,NA,mean,18
SMCR8_057,1998,DS_Dur_WS,38,original,38,original,0,SMCR8_057_1998,"NA, NA",min,3
SMCR8_057,1999,DS_Dur_WS,45,original,45,original,0,SMCR8_057_1999,"NA, NA",median,3
SMCR8_057,2010,DS_Dur_WS,273,original,273,original,0,SMCR8_057_2010,"NA, NA",max,3
SMCR8_057,NA,DS_Dur_WS,NA,NA,NA,NA,0,SMCR8_057_1998,NA,mean,3
SMCR8_057,2005,DS_Tim,159,original,159,original,0,SMCR8_057_2005,"NA, NA",min,6
SMCR8_057,2008,DS_Tim,171,original,171,original,0,SMCR8_057_2008,"NA, NA",median,6
SMCR8_057,1998,DS_Tim,348,original,348,original,0,SMCR8_057_1998,"NA, NA",max,6
SMCR8_057,NA,DS_Tim,NA,NA,NA,NA,0,SMCR8_057_2005,NA,mean,6
SMCR8_057,2002,DS_Mag_50,0.267645834,supplementary,0.26764585,supplementary,-1.65E-08,SMCR8_057_2002,"NA, NA",min,12
SMCR8_057,2005,DS_Mag_50,0.001,supplementary,0.001,supplementary,0,SMCR8_057_2005,"NA, NA",median,12
SMCR8_057,1998,DS_Mag_50,1.984,original,1.984,original,0,SMCR8_057_1998,"NA, NA",max,12
SMCR8_057,NA,DS_Mag_50,NA,NA,NA,NA,-1.50E-09,SMCR8_057_2002,NA,mean,12
SMCR8_057,2001,DS_Mag_90,0.961366667,supplementary,0.96136668,supplementary,-1.32E-08,SMCR8_057_2001,"NA, NA",min,12
SMCR8_057,2012,DS_Mag_90,0.007,supplementary,0.007,supplementary,0,SMCR8_057_2012,"NA, NA",median,12
SMCR8_057,2000,DS_Mag_90,1.614175,supplementary,1.6141748,supplementary,2.00E-07,SMCR8_057_2000,"NA, NA",max,12
SMCR8_057,NA,DS_Mag_90,NA,NA,NA,NA,2.86E-08,SMCR8_057_2001,NA,mean,12
SMCR8_057,2004,SP_ROC,0.030608774,supplementary,0.031737412,supplementary,-0.001128638,SMCR8_057_2004,"NA, NA",min,9
SMCR8_057,1998,SP_ROC,0.000250815,supplementary,0.000250815,supplementary,0,SMCR8_057_1998,"NA, NA",median,9
SMCR8_057,2002,SP_ROC,0.003164585,supplementary,0.003077903,supplementary,8.67E-05,SMCR8_057_2002,"NA, NA",max,9
SMCR8_057,NA,SP_ROC,NA,NA,NA,NA,-0.000114,SMCR8_057_2004,NA,mean,9
SMCR8_057,2001,SP_Mag,1.3495,original,1.3495,original,0,SMCR8_057_2001,"NA, NA",min,8
SMCR8_057,NA,SP_Mag,NA,NA,NA,NA,8.35E-07,SMCR8_057_2001,NA,median,8
SMCR8_057,2005,SP_Mag,241.5105417,original,241.5105,original,4.17E-05,SMCR8_057_2005,"NA, NA",max,8
SMCR8_057,NA,SP_Mag,NA,NA,NA,NA,6.26E-06,SMCR8_057_2001,NA,mean,8
SMCR8_057,2000,Wet_BFL_Mag_10,1.64085,supplementary,1.6830168,supplementary,-0.0421668,SMCR8_057_2000,"NA, NA",min,13
SMCR8_057,2008,Wet_BFL_Mag_10,1.00E-04,original,1.00E-04,original,0,SMCR8_057_2008,"NA, NA",median,13
SMCR8_057,2002,Wet_BFL_Mag_10,0.428875,supplementary,0.4265,supplementary,0.002375,SMCR8_057_2002,"NA, NA",max,13
SMCR8_057,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-0.004562858,SMCR8_057_2000,NA,mean,13
SMCR8_057,2000,Wet_BFL_Mag_50,1.731125,supplementary,1.750917,supplementary,-0.019792,SMCR8_057_2000,"NA, NA",min,13
SMCR8_057,2010,Wet_BFL_Mag_50,1.00E-04,original,1.00E-04,original,0,SMCR8_057_2010,"NA, NA",median,13
SMCR8_057,2002,Wet_BFL_Mag_50,0.497916667,supplementary,0.4964375,supplementary,0.001479167,SMCR8_057_2002,"NA, NA",max,13
SMCR8_057,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.002227564,SMCR8_057_2000,NA,mean,13
SMCR8_057,1998,Wet_Tim,12,original,12,original,0,SMCR8_057_1998,"NA, NA",min,8
SMCR8_057,2001,Wet_Tim,20,original,20,original,0,SMCR8_057_2001,"NA, NA",median,8
SMCR8_057,2010,Wet_Tim,130,original,130,original,0,SMCR8_057_2010,"NA, NA",max,8
SMCR8_057,NA,Wet_Tim,NA,NA,NA,NA,0,SMCR8_057_1998,NA,mean,8
SMCR8_057,2010,SP_Dur,10,original,10,original,0,SMCR8_057_2010,"NA, NA",min,4
SMCR8_057,2005,SP_Dur,12,original,12,original,0,SMCR8_057_2005,"NA, NA",median,4
SMCR8_057,2008,SP_Dur,21,original,21,original,0,SMCR8_057_2008,"NA, NA",max,4
SMCR8_057,NA,SP_Dur,NA,NA,NA,NA,0,SMCR8_057_2010,NA,mean,4
SMCR8_057,2005,SP_Tim,147,original,147,original,0,SMCR8_057_2005,"NA, NA",min,4
SMCR8_057,2008,SP_Tim,150,original,150,original,0,SMCR8_057_2008,"NA, NA",median,4
SMCR8_057,2011,SP_Tim,179,original,179,original,0,SMCR8_057_2011,"NA, NA",max,4
SMCR8_057,NA,SP_Tim,NA,NA,NA,NA,0,SMCR8_057_2005,NA,mean,4
SMCR8_057,2010,Wet_BFL_Dur,24,original,24,original,0,SMCR8_057_2010,"NA, NA",min,4
SMCR8_057,2008,Wet_BFL_Dur,41,original,41,original,0,SMCR8_057_2008,"NA, NA",median,4
SMCR8_057,2011,Wet_BFL_Dur,108,original,108,original,0,SMCR8_057_2011,"NA, NA",max,4
SMCR8_057,NA,Wet_BFL_Dur,NA,NA,NA,NA,0,SMCR8_057_2010,NA,mean,4
SMCR8_057,2011,Q99,40.95568167,original,40.9556832,original,-1.53E-06,SMCR8_057_2011,"NA, NA",min,13
SMCR8_057,2003,Q99,0.20336,original,0.20336,original,0,SMCR8_057_2003,"NA, NA",median,13
SMCR8_057,2005,Q99,246.9645267,original,246.9645,original,2.67E-05,SMCR8_057_2005,"NA, NA",max,13
SMCR8_057,NA,Q99,NA,NA,NA,NA,1.96E-06,SMCR8_057_2011,NA,mean,13
SMCR8_062,2004,DS_Dur_WS,134,original,135,original,-1,SMCR8_062_2004,"NA, NA",min,22
SMCR8_062,1999,DS_Dur_WS,45,original,44,original,1,SMCR8_062_1999,"NA, NA",median,22
SMCR8_062,1997,DS_Dur_WS,51,original,44,original,7,SMCR8_062_1997,"NA, NA",max,22
SMCR8_062,NA,DS_Dur_WS,NA,NA,NA,NA,1.136363636,SMCR8_062_2004,NA,mean,22
SMCR8_062,2005,DS_Tim,238,original,239,original,-1,SMCR8_062_2005,"NA, NA",min,22
SMCR8_062,2000,DS_Tim,410,original,398,original,12,SMCR8_062_2000,"NA, NA",median,22
SMCR8_062,1998,DS_Tim,413,original,398,original,15,SMCR8_062_1998,"NA, NA",max,22
SMCR8_062,NA,DS_Tim,NA,NA,NA,NA,11.77272727,SMCR8_062_2005,NA,mean,22
SMCR8_062,2004,DS_Mag_50,5,original,5,original,0,SMCR8_062_2004,"NA, NA",min,22
SMCR8_062,1997,DS_Mag_50,4.1,original,4,original,0.1,SMCR8_062_1997,"NA, NA",median,22
SMCR8_062,2007,DS_Mag_50,4.111,original,4.011,original,0.1,SMCR8_062_2007,"NA, NA",max,22
SMCR8_062,NA,DS_Mag_50,NA,NA,NA,NA,0.091141985,SMCR8_062_2004,NA,mean,22
