OID_,COMID,GNIS_NAME,cells,x,y,MeanProb,grid_code,Ras_Lat,Ras_Long,Shape_Length
12450,948070182, ,53631,479389.9246,3712569.804,0.118928107,948070182,33.55257093,-117.2220213,1305.310137
12451,22549165,Santa Margarita River,164367,464989.9246,3680169.804,0.914028597,22549165,33.25996076,-117.3758818,380.9709942
12452,22549165,Santa Margarita River,165051,464989.9246,3679969.804,0.931936806,22549165,33.2581568,-117.375874,380.9709942
12453,948070190, ,278687,483389.9246,3646769.804,0.107329267,948070190,32.95912713,-117.1777259,122.2088713
12454,20348307,Arroyo Trabuco,21982,442389.9246,3721769.804,0.525717428,20348307,33.63418934,-117.621183,1879.34486
12455,20348307,Arroyo Trabuco,22666,442389.9246,3721569.804,0.578552145,20348307,33.63238555,-117.6211701,1879.34486
12456,20348307,Arroyo Trabuco,23349,442189.9246,3721369.804,0.517208279,20348307,33.63057092,-117.6233134,1879.34486
12457,20348307,Arroyo Trabuco,23350,442389.9246,3721369.804,0.54259574,20348307,33.63058177,-117.6211571,1879.34486
12458,20348307,Arroyo Trabuco,24032,441989.9246,3721169.804,0.547365263,20348307,33.62875625,-117.6254567,1879.34486
12459,20348307,Arroyo Trabuco,24033,442189.9246,3721169.804,0.496670333,20348307,33.62876713,-117.6233005,1879.34486
12460,20348307,Arroyo Trabuco,24716,441989.9246,3720969.804,0.486521348,20348307,33.62695246,-117.6254437,1879.34486
12461,20348307,Arroyo Trabuco,24717,442189.9246,3720969.804,0.527277272,20348307,33.62696335,-117.6232875,1879.34486
12462,20348307,Arroyo Trabuco,25400,441989.9246,3720769.804,0.689331067,20348307,33.62514868,-117.6254306,1879.34486
12463,20348307,Arroyo Trabuco,25401,442189.9246,3720769.804,0.599590041,20348307,33.62515956,-117.6232745,1879.34486
12464,20348307,Arroyo Trabuco,26084,441989.9246,3720569.804,0.467533247,20348307,33.62334489,-117.6254176,1879.34486
12465,20348307,Arroyo Trabuco,26085,442189.9246,3720569.804,0.531886811,20348307,33.62335577,-117.6232615,1879.34486
12466,20348307,Arroyo Trabuco,26769,442189.9246,3720369.804,0.607169283,20348307,33.62155199,-117.6232485,1879.34486
12467,20348307,Arroyo Trabuco,27452,441989.9246,3720169.804,0.710048995,20348307,33.61973731,-117.6253916,1879.34486
12468,20348307,Arroyo Trabuco,27453,442189.9246,3720169.804,0.578332167,20348307,33.6197482,-117.6232355,1879.34486
12469,20330900,Santa Maria Creek,241217,513389.9246,3657769.804,0.312058794,20330900,33.05839511,-116.8565687,6734.690489
12470,20330900,Santa Maria Creek,241218,513589.9246,3657769.804,0.228007199,20330900,33.05839262,-116.8544263,6734.690489
12471,20330900,Santa Maria Creek,241900,513189.9246,3657569.804,0.167193281,20330900,33.0565935,-116.858714,6734.690489
12472,20330900,Santa Maria Creek,241901,513389.9246,3657569.804,0.184681532,20330900,33.05659105,-116.8565717,6734.690489
12473,20330900,Santa Maria Creek,242583,512989.9246,3657369.804,0.232156784,20330900,33.05479185,-116.8608591,6734.690489
12474,20330900,Santa Maria Creek,242584,513189.9246,3657369.804,0.207569243,20330900,33.05478944,-116.8587169,6734.690489
12475,20330900,Santa Maria Creek,243267,512989.9246,3657169.804,0.160413959,20330900,33.0529878,-116.860862,6734.690489
12476,20330900,Santa Maria Creek,243950,512789.9246,3656969.804,0.338376162,20330900,33.05118611,-116.863007,6734.690489
12477,20330900,Santa Maria Creek,243951,512989.9246,3656969.804,0.238506149,20330900,33.05118374,-116.8608648,6734.690489
12478,20330900,Santa Maria Creek,244633,512589.9246,3656769.804,0.27150285,20330900,33.04938439,-116.865152,6734.690489
12479,20330900,Santa Maria Creek,244634,512789.9246,3656769.804,0.201869813,20330900,33.04938206,-116.8630098,6734.690489
12480,20330900,Santa Maria Creek,245316,512389.9246,3656569.804,0.455284472,20330900,33.04758263,-116.8672968,6734.690489
12481,20330900,Santa Maria Creek,245317,512589.9246,3656569.804,0.41019898,20330900,33.04758033,-116.8651547,6734.690489
12482,20330900,Santa Maria Creek,245998,511989.9246,3656369.804,0.445465453,20330900,33.04578306,-116.8715837,6734.690489
12483,20330900,Santa Maria Creek,245999,512189.9246,3656369.804,0.452734727,20330900,33.04578083,-116.8694416,6734.690489
12484,20330900,Santa Maria Creek,246000,512389.9246,3656369.804,0.423587641,20330900,33.04577857,-116.8672995,6734.690489
12485,20330900,Santa Maria Creek,246679,511389.9246,3656169.804,0.210638936,20330900,33.04398545,-116.8780123,6734.690489
12486,20330900,Santa Maria Creek,246680,511589.9246,3656169.804,0.207809219,20330900,33.04398333,-116.8758703,6734.690489
12487,20330900,Santa Maria Creek,246681,511789.9246,3656169.804,0.305109489,20330900,33.04398118,-116.8737283,6734.690489
12488,20330900,Santa Maria Creek,246682,511989.9246,3656169.804,0.445885411,20330900,33.043979,-116.8715863,6734.690489
12489,20330900,Santa Maria Creek,247362,511189.9246,3655969.804,0.447105289,20330900,33.04218346,-116.8801568,6734.690489
12490,20330900,Santa Maria Creek,247363,511389.9246,3655969.804,0.333656634,20330900,33.04218139,-116.8780148,6734.690489
12491,20330900,Santa Maria Creek,248045,510989.9246,3655769.804,0.457954205,20330900,33.04038144,-116.8823012,6734.690489
12492,20330900,Santa Maria Creek,248046,511189.9246,3655769.804,0.362693731,20330900,33.0403794,-116.8801593,6734.690489
12493,20330900,Santa Maria Creek,248725,510189.9246,3655569.804,0.389871013,20330900,33.03858517,-116.8908712,6734.690489
12494,20330900,Santa Maria Creek,248726,510389.9246,3655569.804,0.449185081,20330900,33.03858328,-116.8887293,6734.690489
12495,20330900,Santa Maria Creek,248727,510589.9246,3655569.804,0.364143586,20330900,33.03858135,-116.8865874,6734.690489
12496,20330900,Santa Maria Creek,248728,510789.9246,3655569.804,0.341525847,20330900,33.03857938,-116.8844455,6734.690489
12497,20330900,Santa Maria Creek,248729,510989.9246,3655569.804,0.189961004,20330900,33.03857738,-116.8823036,6734.690489
12498,20330900,Santa Maria Creek,249407,509789.9246,3655369.804,0.454984502,20330900,33.03678478,-116.8951571,6734.690489
12499,20330900,Santa Maria Creek,249408,509989.9246,3655369.804,0.43649635,20330900,33.03678296,-116.8930152,6734.690489
12500,20330900,Santa Maria Creek,249409,510189.9246,3655369.804,0.361393861,20330900,33.03678111,-116.8908734,6734.690489
12501,20330900,Santa Maria Creek,249411,510589.9246,3655369.804,0.491510849,20330900,33.03677729,-116.8865897,6734.690489
12502,20330900,Santa Maria Creek,249412,510789.9246,3655369.804,0.398440156,20330900,33.03677532,-116.8844478,6734.690489
12503,20330900,Santa Maria Creek,250090,509589.9246,3655169.804,0.385941406,20330900,33.0349825,-116.897301,6734.690489
12504,20330900,Santa Maria Creek,250091,509789.9246,3655169.804,0.399560044,20330900,33.03498072,-116.8951592,6734.690489
12505,20330900,Santa Maria Creek,250773,509389.9246,3654969.804,0.398260174,20330900,33.03318018,-116.8994449,6734.690489
12506,20330900,Santa Maria Creek,250774,509589.9246,3654969.804,0.39850015,20330900,33.03317844,-116.8973031,6734.690489
12507,20330900,Santa Maria Creek,251453,508589.9246,3654769.804,0.32919708,20330900,33.03138273,-116.9080138,6734.690489
12508,20330900,Santa Maria Creek,251454,508789.9246,3654769.804,0.315818418,20330900,33.03138113,-116.9058721,6734.690489
12509,20330900,Santa Maria Creek,251455,508989.9246,3654769.804,0.323377662,20330900,33.0313795,-116.9037304,6734.690489
12510,20330900,Santa Maria Creek,251456,509189.9246,3654769.804,0.337026297,20330900,33.03137783,-116.9015886,6734.690489
12511,20330900,Santa Maria Creek,251457,509389.9246,3654769.804,0.41929807,20330900,33.03137612,-116.8994469,6734.690489
12512,20330900,Santa Maria Creek,252136,508389.9246,3654569.804,0.341065893,20330900,33.02958022,-116.9101574,6734.690489
12513,20330900,Santa Maria Creek,252137,508589.9246,3654569.804,0.32169783,20330900,33.02957866,-116.9080157,6734.690489
12514,20325521,Cottonwood Creek,411600,526789.9246,3607969.804,0.589541046,20325521,32.60892627,-116.7144721,682.7910939
12515,20325521,Cottonwood Creek,411601,526989.9246,3607969.804,0.549775022,20325521,32.60892141,-116.7123405,682.7910939
12516,20325521,Cottonwood Creek,412284,526789.9246,3607769.804,0.576552345,20325521,32.60712211,-116.7144778,682.7910939
12517,20331404,Sycamore Canyon,323227,499389.9246,3633769.804,0.380281972,20331404,32.8419866,-117.0065192,2484.046827
12518,20331404,Sycamore Canyon,324588,497989.9246,3633369.804,0.625837416,20331404,32.83837668,-117.0214784,2484.046827
12519,20331404,Sycamore Canyon,324589,498189.9246,3633369.804,0.613478652,20331404,32.83837703,-117.0193414,2484.046827
12520,20331404,Sycamore Canyon,324590,498389.9246,3633369.804,0.628857114,20331404,32.83837734,-117.0172043,2484.046827
12521,20331404,Sycamore Canyon,324591,498589.9246,3633369.804,0.611338866,20331404,32.83837762,-117.0150672,2484.046827
12522,20343277,San Luis Rey River,159823,513789.9246,3681569.804,0.426937306,20343277,33.27306867,-116.8519235,1048.358828
12523,20343277,San Luis Rey River,159824,513989.9246,3681569.804,0.522337766,20343277,33.2730661,-116.8497759,1048.358828
12524,20343277,San Luis Rey River,160507,513789.9246,3681369.804,0.275072493,20343277,33.27126468,-116.8519266,1048.358828
12525,20343277,San Luis Rey River,160508,513989.9246,3681369.804,0.387641236,20343277,33.27126211,-116.849779,1048.358828
12526,20343277,San Luis Rey River,160509,514189.9246,3681369.804,0.432436756,20343277,33.27125949,-116.8476315,1048.358828
12527,20343277,San Luis Rey River,160510,514389.9246,3681369.804,0.492020798,20343277,33.27125684,-116.8454839,1048.358828
12528,22549183,Temecula Creek,78330,494389.9246,3705369.804,0.526747325,22549183,33.487814,-117.0603894,3379.770748
12529,22549183,Temecula Creek,79012,493989.9246,3705169.804,0.56220378,22549183,33.4860079,-117.0646938,3379.770748
12530,22549183,Temecula Creek,79013,494189.9246,3705169.804,0.557374263,22549183,33.486009,-117.062541,3379.770748
12531,22549183,Temecula Creek,79014,494389.9246,3705169.804,0.565253475,22549183,33.48601007,-117.0603881,3379.770748
12532,22549183,Temecula Creek,79690,492789.9246,3704969.804,0.417188281,22549183,33.48419655,-117.0776093,3379.770748
12533,22549183,Temecula Creek,79691,492989.9246,3704969.804,0.429647035,22549183,33.48419788,-117.0754565,3379.770748
12534,22549183,Temecula Creek,79692,493189.9246,3704969.804,0.404189581,22549183,33.48419917,-117.0733037,3379.770748
12535,22549183,Temecula Creek,79693,493389.9246,3704969.804,0.455324468,22549183,33.48420042,-117.0711509,3379.770748
12536,22549183,Temecula Creek,79694,493589.9246,3704969.804,0.531536846,22549183,33.48420164,-117.0689981,3379.770748
12537,22549183,Temecula Creek,79695,493789.9246,3704969.804,0.456424358,22549183,33.48420282,-117.0668453,3379.770748
12538,22549183,Temecula Creek,79696,493989.9246,3704969.804,0.534556544,22549183,33.48420396,-117.0646925,3379.770748
12539,22549183,Temecula Creek,80370,491989.9246,3704769.804,0.404019598,22549183,33.48238692,-117.0862187,3379.770748
12540,22549183,Temecula Creek,80371,492189.9246,3704769.804,0.448715128,22549183,33.4823884,-117.0840659,3379.770748
12541,22549183,Temecula Creek,80372,492389.9246,3704769.804,0.386921308,22549183,33.48238984,-117.0819132,3379.770748
12542,22549183,Temecula Creek,80373,492589.9246,3704769.804,0.401479852,22549183,33.48239125,-117.0797604,3379.770748
12543,22549183,Temecula Creek,80374,492789.9246,3704769.804,0.39680032,22549183,33.48239261,-117.0776077,3379.770748
12544,22549183,Temecula Creek,81053,491789.9246,3704569.804,0.420957904,22549183,33.48058147,-117.0883696,3379.770748
12545,22549183,Temecula Creek,81054,491989.9246,3704569.804,0.386211379,22549183,33.48058299,-117.0862169,3379.770748
12546,22549183,Temecula Creek,81735,491389.9246,3704369.804,0.233976602,22549183,33.4787744,-117.0926731,3379.770748
12547,22549183,Temecula Creek,81736,491589.9246,3704369.804,0.402529747,22549183,33.47877599,-117.0905204,3379.770748
12548,22549183,Temecula Creek,81737,491789.9246,3704369.804,0.40379962,22549183,33.47877754,-117.0883678,3379.770748
12549,20341847, ,193200,485989.9246,3671769.804,0.192650735,20341847,33.18466969,-117.1502892,610.7700067
12550,20341847, ,193883,485789.9246,3671569.804,0.17780222,20341847,33.18286306,-117.1524315,610.7700067
12551,20341847, ,193884,485989.9246,3671569.804,0.134676532,20341847,33.18286567,-117.1502861,610.7700067
12552,20341847, ,194567,485789.9246,3671369.804,0.134656534,20341847,33.18105905,-117.1524284,610.7700067
12553,22548347, ,85755,474589.9246,3703169.804,0.12519748,22548347,33.46768379,-117.2734618,5208.880632
12554,22548347, ,86437,474189.9246,3702969.804,0.125417458,22548347,33.4658703,-117.2777608,5208.880632
12555,22548347, ,86438,474389.9246,3702969.804,0.12049795,22548347,33.4658751,-117.2756085,5208.880632
12556,22548347, ,86439,474589.9246,3702969.804,0.137486251,22548347,33.46587987,-117.2734562,5208.880632
12557,22548347, ,87119,473789.9246,3702769.804,0.043305669,22548347,33.46405666,-117.2820596,5208.880632
12558,22548347, ,87120,473989.9246,3702769.804,0.111708829,22548347,33.46406154,-117.2799073,5208.880632
12559,22548347, ,87121,474189.9246,3702769.804,0.121687831,22548347,33.46406638,-117.277755,5208.880632
12560,22548347, ,87802,473589.9246,3702569.804,0.077842216,22548347,33.46224783,-117.284206,5208.880632
12561,22548347, ,87803,473789.9246,3702569.804,0.077542246,22548347,33.46225274,-117.2820538,5208.880632
12562,22548347, ,88483,472989.9246,3702369.804,0.264163584,22548347,33.46042894,-117.2906567,5208.880632
12563,22548347, ,88484,473189.9246,3702369.804,0.287631237,22548347,33.46043397,-117.2885045,5208.880632
12564,22548347, ,88485,473389.9246,3702369.804,0.480671933,22548347,33.46043896,-117.2863523,5208.880632
12565,22548347, ,88486,473589.9246,3702369.804,0.118168183,22548347,33.46044391,-117.2842001,5208.880632
12566,22548347, ,89165,472589.9246,3702169.804,0.26530347,22548347,33.45861486,-117.2949549,5208.880632
12567,22548347, ,89166,472789.9246,3702169.804,0.137636236,22548347,33.45861996,-117.2928028,5208.880632
12568,22548347, ,89167,472989.9246,3702169.804,0.238716128,22548347,33.45862502,-117.2906506,5208.880632
12569,22548347, ,89169,473389.9246,3702169.804,0.253374663,22548347,33.45863504,-117.2863464,5208.880632
12570,22548347, ,89170,473589.9246,3702169.804,0.309959004,22548347,33.45863999,-117.2841942,5208.880632
12571,22548347, ,89848,472389.9246,3701969.804,0.296930307,22548347,33.4568058,-117.2971009,5208.880632
12572,22548347, ,89849,472589.9246,3701969.804,0.280691931,22548347,33.45681094,-117.2949488,5208.880632
12573,22548347, ,90529,471789.9246,3701769.804,0.334666533,22548347,33.45498624,-117.3035509,5208.880632
12574,22548347, ,90530,471989.9246,3701769.804,0.415088491,22548347,33.45499149,-117.3013988,5208.880632
12575,22548347, ,90531,472189.9246,3701769.804,0.389191081,22548347,33.4549967,-117.2992468,5208.880632
12576,22548347, ,90532,472389.9246,3701769.804,0.167193281,22548347,33.45500188,-117.2970947,5208.880632
12577,22548347, ,91212,471589.9246,3701569.804,0.381451855,22548347,33.45317704,-117.3056966,5208.880632
12578,22548347, ,91213,471789.9246,3701569.804,0.371482852,22548347,33.45318232,-117.3035446,5208.880632
12579,22548347, ,91893,470989.9246,3701369.804,0.428027197,22548347,33.45135703,-117.3121462,5208.880632
12580,22548347, ,91894,471189.9246,3701369.804,0.349005099,22548347,33.45136243,-117.3099942,5208.880632
12581,22548347, ,91895,471389.9246,3701369.804,0.289561044,22548347,33.45136779,-117.3078422,5208.880632
12582,22548347, ,91896,471589.9246,3701369.804,0.46350365,22548347,33.45137312,-117.3056903,5208.880632
12583,22548347, ,92576,470789.9246,3701169.804,0.126457354,22548347,33.44954768,-117.3142916,5208.880632
12584,22548347, ,92577,470989.9246,3701169.804,0.261513849,22548347,33.44955312,-117.3121397,5208.880632
12585,22548347, ,93259,470589.9246,3700969.804,0.307319268,22548347,33.44773829,-117.316437,5208.880632
12586,22548347, ,93260,470789.9246,3700969.804,0.104529547,22548347,33.44774376,-117.3142851,5208.880632
12587,22548347, ,93943,470589.9246,3700769.804,0.254354565,22548347,33.44593437,-117.3164304,5208.880632
12588,20342501, ,154234,490389.9246,3683169.804,0.418918108,20342501,33.28754596,-117.1032102,4102.408019
12589,20342501, ,154918,490389.9246,3682969.804,0.362253775,20342501,33.28574197,-117.1032081,4102.408019
12590,20342501, ,154919,490589.9246,3682969.804,0.25120488,20342501,33.28574374,-117.1010602,4102.408019
12591,20342501, ,155603,490589.9246,3682769.804,0.206189381,20342501,33.28393975,-117.1010581,4102.408019
12592,20342501, ,156286,490389.9246,3682569.804,0.186481352,20342501,33.28213399,-117.1032039,4102.408019
12593,20342501, ,156287,490589.9246,3682569.804,0.141055894,20342501,33.28213576,-117.101056,4102.408019
12594,20342501, ,156970,490389.9246,3682369.804,0.11959804,20342501,33.28033,-117.1032017,4102.408019
12595,20342501, ,157654,490389.9246,3682169.804,0.250834917,20342501,33.27852601,-117.1031996,4102.408019
12596,20342501, ,158338,490389.9246,3681969.804,0.129367063,20342501,33.27672202,-117.1031975,4102.408019
12597,20342501, ,158339,490589.9246,3681969.804,0.230106989,20342501,33.27672378,-117.1010498,4102.408019
12598,20342501, ,159023,490589.9246,3681769.804,0.105629437,20342501,33.27491979,-117.1010477,4102.408019
12599,20342501, ,159024,490789.9246,3681769.804,0.113018698,20342501,33.27492151,-117.0989001,4102.408019
12600,20342501, ,159708,490789.9246,3681569.804,0.124147585,20342501,33.27311752,-117.098898,4102.408019
12601,20342501, ,159709,490989.9246,3681569.804,0.177212279,20342501,33.27311921,-117.0967504,4102.408019
